GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
1681_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965_tnpA_JQ364968.1	0	95	21	10	12	1	2	8	19	1	15	6	25	6	6	0	53	118
1018_tniB_AM261760.1	15	15	12	21	40	22	8	0	27	10	38	8	25	18	9	3	8	28
1185_tniB_CBTR010000030.1	2	2	1	2	1	2	0	0	0	4	1	1	1	0	3	1	1	0
1266_tniB_EU306744.1	1	1	3	11	37	17	4	0	5	18	14	12	20	0	5	3	28	4
1271_tniB_CP002152.1	59	4	59	0	1	3	9	2	8	1	3	6	4	3	1	0	0	3
1409_tniB_AM993098.1	23	85	92	9	1	40	12	40	63	12	8	17	9	44	8	5	20	40
1513_tniB_AB063332.1	9	8	12	34	50	15	15	3	16	28	41	11	45	12	9	7	22	15
1694_tnpA_EF577044.1	0	5	6	8	1	0	0	3	1	1	10	2	5	7	9	1	1	6
2239_tniB_AEEU01000268.1	10	6	9	0	0	2	0	4	6	1	1	0	3	5	4	1	2	4
230_pIP31758(p153)_1_p153_CP000719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2801_tniB_KU254577.1	10	40	47	1	1	14	19	6	26	16	13	5	2	14	27	2	9	101
353_tniB_LN794248.1	3	4	18	5	1	28	9	8	6	9	30	23	2	2	15	1	81	7
439_tniB_GQ227991.1	25	4	5	34	95	35	17	0	57	34	23	11	62	6	16	3	17	16
951_tniB_JN106167.1	3	20	31	7	20	12	3	6	24	4	4	0	6	8	6	14	63	13
2772_tnpA_KF295828.1	0	5	1	0	10	0	0	0	0	0	2	0	1	0	4	0	0	11
1539_tnpA_CCYR01000035.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2094_tnpA_AB220949.1	4	44	59	229	300	37	14	54	41	97	55	21	150	133	278	24	12	60
2704_tnpA(IS5)_AJ698325.1	1	8	0	2	2	4	0	2	4	0	3	0	3	1	4	0	1	7
581_tnpA_CCYV01000085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1751_int2_KM886863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2439_tniB_CP000644.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2792_tniB_AMFJ01009282.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
1976_tniB_AEWV01000009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2428_tniB_AGAZ01000061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960_tnpA_FN568063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1265_tniB_CP000630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1317_tniB_AM236084.1	0	4	19	1	1	0	0	1	1	2	0	0	0	1	0	0	1	1
1318_tnpA1B1-ISLL6_LT599053.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1321_tnpA_KX094555.1	0	126	77	45	21	1	0	21	19	3	40	12	53	16	38	9	49	290
2585_IS91_MOIK01000173.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
352_tnpA_CYGQ01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2192_tnpA_DQ303459.3	0	1	3	0	0	0	0	3	0	0	5	0	1	2	0	0	0	11
1420_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1853_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
711_tniB_ANGG01000400.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0
197_p0111_1__AP010962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2186_tnpA_HF953351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1415_tniB_AECL01000076.1	0	1	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0
2087_tnpA_CP002124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2271_tnpA_EU850412.1	0	8	2	0	2	0	0	3	5	0	2	0	1	0	1	0	0	24
2385_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2794_tniB_CP003566.1	0	0	1	0	0	1	0	1	2	0	0	0	1	1	0	0	0	1
934_tnpA_AJ344068.1	0	0	1	0	0	0	0	1	3	0	1	0	1	17	1	0	1	4
1000_tnpA_JQ364968.1	1	1186	498	145	94	20	16	119	71	25	151	101	150	44	106	40	743	1226
1264_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1657_tnpA_EF059914.1	0	138	31	186	159	9	8	2	5	8	183	67	155	4	97	39	416	318
1661_IS91_CP007037.1	2	2	0	2	3	0	3	0	0	0	0	5	0	0	3	4	0	3
2542_tniB_FP103042.2	0	0	0	0	0	1	0	0	0	1	3	0	3	0	1	0	14	0
772_IS91_CP002616.1	0	2	0	0	0	1	0	2	0	0	0	3	0	0	1	1	0	4
2259_tniA_JF262170.1	0	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2742_tnpA_KR055667.1	0	18	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	10
92_rep20_1_ORF1(EDINA)_AP003089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215_IS91_MOCQ01000095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187_IncFIB(pHCM2)_1_pHCM2_AL513384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
367_qacEdelta_EU117158.1	37	165	325	61	26	86	169	277	160	33	67	103	18	160	71	37	262	119
1281_tnpA1_CAGD01000038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1509_tniB_AY305378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1609_int2_KT389472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2247_tnpA_CP000645.1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2541_tniB_CP002879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478_IS91_LGMW01000067.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910_tnpA_AB854326.1	0	9	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	17
1255_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2504_tnpA_EU366287.1	1	8	0	1	3	0	5	21	3	0	0	0	2	0	4	0	0	7
2564_tnpA_CDAG01000031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2727_IS91_CP000267.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
266_Rep_1_pKPC-2_CP011573	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519_IS91_LGMW01000167.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1147_tnpA_FQ311873.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16_rep5_1_rep(pMW2)_NC005011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18_rep5_3_rep(pWBG752)_GQ900394.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19_rep5_4_rep(SAP047A)_GQ900405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2097_tnpA_ISSod1__AAYX01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556_tnpA_JX421697.1	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0
1276_IS91_CP000039.1	4	0	2	0	3	1	1	1	2	1	1	0	1	1	4	0	1	0
1992_tnpA_7_CP014358.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2115_IS91_CP017105.1	0	4	12	1	0	7	4	13	11	0	0	1	0	7	2	0	1	0
21_rep5_6_rep(pRJ9)_AF447813.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2523_tnpA1133_AY463797.8	0	0	23	0	4	1	0	1	3	2	2	0	0	0	0	0	1	10
2709_tnpA_AGBU01000010.1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2736_tnpA_CP006248.1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
351_tnpA_AB588180.1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	1
1291_IS91_AHIE01000006.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_rep4_3_ORF(pMBB1)_EFU26268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1727_tnpA1_HG916826.1	0	1	0	6	0	0	4	0	0	0	0	0	0	0	1	0	0	1
1473_tnpA_AJ344068.1	0	1	0	0	0	0	1	1	0	0	0	1	0	33	0	0	0	1
1867_IS91_CP003879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2521_tniB_KU549175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
403_tnpA_AP014631.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723_tnpA_AF102990.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1404_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_rep7_4_repD(pK214)_NC009751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66_rep13_4_rep(pKH13)_NC010426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019_tniB_AB270530.1	0	7	10	0	0	0	0	2	4	0	7	1	1	38	3	1	0	1
1371_tnpA_AF232004.3	0	0	0	0	0	0	0	0	4	16	0	0	0	0	20	0	0	2
1700_tnpA_HF545435.1	26	72	139	5	4	41	8	30	106	9	14	44	14	68	27	7	38	81
1874_tnpA_JX843238.1	0	2	1	1	2	0	2	0	2	0	0	0	0	0	5	1	2	5
39_rep7_16_repD_AY939911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453_tnpA1B1-IS1068_LT599053.1	15	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	12
764_int2_LN614756.1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1670_IS91_CP000034.1	2	0	0	0	3	0	0	0	0	0	1	0	3	0	0	0	0	1
1779_tnpA_KR066794.1	0	0	0	14	0	0	0	0	33	4	0	2	12	1	17	0	1	49
1977_tniB_JNFD01000038.1	4	58	534	5	6	19	0	28	23	12	17	17	6	35	62	4	3	60
2429_tniA_KM877517.1	35	119	154	4	0	51	32	68	68	17	17	42	6	89	29	26	22	89
1272_IS91_CP002028.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1446_tniA_CCES01000002.1	5	2	4	2	2	3	0	0	1	1	0	0	1	2	2	0	0	0
1805_int3_FN434113.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494_tnpA_HE616910.2	1	3	2	4	0	0	1	0	3	1	1	1	2	7	3	0	1	10
566_IS91_LRKB01000150.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1581_tnpA_CU459003.1	0	7	5	0	0	6	0	0	4	3	3	1	1	4	5	3	0	5
1950_IS91_HE970764.1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
2076_tnpA27_HG918041.1	0	1	0	0	2	1	0	0	0	0	2	0	2	4	4	0	0	1
2757_tnpA_ISSod33_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
531_IS91_LGNE01000133.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639_tnpA_JF785549.1	2	4	1	0	4	0	0	1	3	0	2	0	3	0	4	1	0	10
64_rep13_2_CDS39(pSSP1)_AP008935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666_IS91_LRLU01000254.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967_tnpA_CAGD01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994_IS91_CP003837.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_rep4_1_CDS2(pCRL291.1)_NC002799	0	0	0	0	0	0	0	0	2	0	0	0	0	0	46	0	0	1
777_tnpA-5_AJ877225.1	2	45	13	11	0	43	1	5	15	0	3	44	1	12	0	0	34	68
2442_tnpA_12_KU665641.1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1
303_IS91_CP001383.1	1	2	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0
488_IS91_LRMA01000117.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1168_tnpA_HE858529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2309_tnpAN_CP003376.1	13	244	416	83	19	111	9	179	110	15	18	80	83	135	51	21	47	248
2479_istB1_LK391695.1	11	35	56	17	5	105	44	13	44	17	153	28	38	41	63	20	65	46
2522_tnpA_KX029332.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5
402_tnpA_CP002474.1	0	2	0	3	1	1	0	0	2	1	3	1	0	1	5	0	2	3
696_IS91_AF074613.1	0	0	0	1	2	0	0	0	0	0	2	0	1	0	0	0	1	0
37_rep7_14_rep(MSSA476)_BX571857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857_IS91_CP007448.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
865_IS91_FN649418.1	1	0	0	1	4	0	3	5	1	4	1	0	4	2	2	2	5	2
139_repUS17__rep(pKKS825)_FN377602.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2693_IS91_MPUO01000145.1	3	156	57	15	31	49	9	28	302	38	12	45	5	36	116	16	165	99
472_IS91_FN822745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1305_istB_EF107516.1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0
1571_IS91_AZMI01000001.1	4	0	1	0	3	1	1	2	1	0	1	1	0	0	1	4	1	0
361_tniB_KF056330.2	77	142	206	14	5	80	44	68	87	18	38	66	33	99	36	24	57	96
902_IS91_MLPZ01000009.1	0	3	4	0	0	8	15	21	3	0	0	9	0	5	1	4	2	3
14_rep4_2_CDS3(pKC5b)_AF378372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1777_tnpA_AH009976.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
201_IncFIB(pCTU1)_1_pCTU1_FN543094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2426_istA_CP002879.1	0	0	0	4	0	0	1	0	0	0	0	0	2	0	1	0	0	1
193_IncP(6)_1__JF785550	13	32	36	15	7	16	1	4	9	2	5	27	24	34	4	2	52	31
2081_tnpA_JX077110.1	1	5	4	2	2	0	0	0	1	2	1	2	2	4	4	3	2	8
2134_IS91_CP003917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2274_tnpA_CP013672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2372_tnpA_JX077110.1	2	1	0	2	3	0	1	4	1	1	0	0	0	4	2	4	0	4
325_IS91_LYDO01000032.1	7	47	36	2	0	9	2	15	26	14	47	1	15	16	20	0	2	63
679_tnpA1_AF550679.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
728_tnpA_HE858529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844_istB_KU254577.1	0	84	55	98	27	147	10	27	131	34	128	141	91	69	176	10	135	176
2602_tnpA_CU459003.1	0	2	6	0	1	1	1	0	1	0	2	0	2	2	3	0	0	0
2281_istB_AM261760.1	0	0	0	0	1	0	0	0	1	0	1	0	5	0	5	0	0	0
2509_tnpA_GU371926.1	1	1	0	1	0	1	0	1	0	0	0	1	4	0	1	0	0	2
2638_istB_JX194160.1	5	20	14	14	5	25	24	11	11	22	24	17	15	9	10	26	48	19
134_repUS12__rep(pUB110)_AF181950	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	6
1112_qacEdelta_AF261825.2	19	370	1320	89	34	215	19	115	233	66	49	82	43	294	89	32	60	201
1316_tnpA_KF295828.1	0	0	1	0	0	19	0	2	8	1	0	0	0	8	0	0	0	6
1979_tnpA_JX077110.1	0	5	1	4	5	0	3	2	0	0	1	0	4	2	1	0	0	4
1610_int3_HE616890.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1835_tnpA_AY365053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2029_tnpA_CYEF01000005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384_istB_CYCT01000079.1	0	7	12	46	2	19	14	5	14	3	37	27	302	38	3	2	143	18
927_tnpA_CP009435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433_IS91_LRLR01000164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320_tnpA_AJ534881.1	7	47	57	7	10	58	2	37	44	10	58	36	41	50	23	1	31	61
936_tnpA_KC609323.1	0	18	14	0	0	0	0	6	5	0	1	0	0	4	0	0	1	19
1506_tnpA_KX118608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2390_IS91_CWZN01000206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626_int2_KF719972.1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1
1348_istB_AB270530.1	22	124	312	50	11	45	9	25	44	38	9	30	6	132	82	9	12	74
2229_tnpA_KR780671.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
68_rep14_1_CDS2(pEFNP1)_AB038522	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
673_tnpA-ab_EU250284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169_IncY_1__K02380	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0
278_tnpA_AB304081.1	422	1150	1988	319	239	506	114	431	1059	324	516	506	509	846	981	347	443	765
761_IS91_LRLP01000112.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1836_IS91_CXHA01000390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1196_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2525_tnpA_CP010516.1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
405_tnpA_ISSod6_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1440_istB_KU130294.1	0	4	1	34	1	10	2	4	26	72	36	0	25	6	6	0	1	11
1938_IS91_MODU01000004.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_rep7_15_rep(pS0385-2)_AM990994.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1338_tnpA_10_CQHS01000038.1	64	34	13	21	6	19	2	1	9	48	30	8	26	41	22	2	5	8
708_IS91_MJHW01000008.1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	2	4
1524_tnpA_JN849689.1	0	5	0	5	0	0	0	2	1	0	2	0	2	1	0	0	3	8
232_pESA2_1__CP000784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2496_tnpA_CP001846.1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0
40_Rep7_17_repC(pS0385-1)_AM990993.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680_IS91_CXBJ01000306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162_IncT_1__AP004237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1641_tnpA9_HG916826.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210_IncFII(pECLA)_1_pECLA_CP001919	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2616_IS91_LRLA01000044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_rep16_1_CDS8(pSAS)_BX571858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73_rep16_2_CDS6(pSJH101)_CP000737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_rep16_3_rep(Saa6159)_CP002115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_rep16_4_unknown(SAP056A)_GQ900478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_rep16_5_unknown(pWBG759)_GQ900401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776_tniA_L29404.2	23	96	100	10	4	39	10	35	53	10	21	29	8	67	20	13	22	62
77_rep16_6_unknown(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78_rep16_7_rep(pBORa53)_AY917098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188_IncFIB(pQil)_1_pQil_JN233705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
191_IncL/M(pMU407)_1_pMU407_U27345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1871_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554_tnpAcp1_FJ187822.1	0	1	1	10	0	1	0	0	1	0	3	0	0	1	0	0	0	1
931_tnpA_GQ258057.1	6	13	7	5	6	3	5	7	0	2	4	4	3	4	2	5	4	3
2159_IS91_CP002017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220_IS91_FM954972.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191_tnpA_AEEO01000051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2226_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385_tniB_CP001856.1	22	65	55	2	3	16	8	22	21	2	7	15	2	32	7	3	13	37
655_tnpA_DQ393661.1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
715_tniB_EU591509.1	3	10	11	28	92	34	25	3	22	30	56	13	58	16	11	7	38	18
1555_tnpA_AJ849659.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2067_IS26_KF056330.2	0	2	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	1
1160_tnpA_ISSod36_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23_rep6_1_repA(p703/5)_AF109375	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
226_pXuzhou21_1__CP001927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2306_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283_IS91_CP000036.1	0	0	0	1	0	1	0	0	0	1	0	0	0	2	3	0	0	0
999_tnpA_rve_CEGG01000033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110_rep21_8_rep(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115_rep21_13_rep(SAP101A)_GQ900495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2526_tnpA_EU402605.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
670_istA_CBVQ010000196.1	0	5	6	16	2	2	6	0	7	2	15	2	122	8	0	4	56	3
982_tnpA_JX296013.1	23	78	136	10	12	56	7	32	116	6	11	48	14	61	18	20	35	76
1596_IS91_LRKD01000119.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656_IS91_FN545151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
624_tnpA_CP003901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
698_tnpA_AJ311891.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
224_IncX4_2__FN543504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1302_tniA_CP008706.1	0	7	33	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
1804_int2_AF135182.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2278_istB_AB270530.1	0	2	1	1	1	7	0	0	1	1	10	4	1	19	8	0	0	4
2423_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1994_tnpA_AE014299.2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
1011_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117_rep22_1_repB(pUB110)_X03408.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
1247_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1567_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1859_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978_tnpA_AF141323.1	1	5	1	2	2	1	0	1	2	1	3	1	1	6	3	1	0	6
1969_tnpA_X87144.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234_pEC4115_1__NC_011351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1493_tnpA_HG813238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2090_tnpA_JQ241792.1	0	98	76	23	25	0	0	12	10	3	25	6	25	2	8	11	16	103
2539_tnpA_AY177427.1	0	98	34	37	32	0	0	17	12	1	40	10	37	1	8	4	26	131
2582_tnpA_JQ241791.1	0	69	37	21	8	0	0	26	14	1	11	8	9	2	7	11	62	189
755_IS26_KT334335.1	0	337	175	186	137	9	8	63	38	8	249	71	157	11	112	30	471	462
324_IS903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1500_tnpA_KC354801.1	0	455	93	27	32	6	0	64	79	3	39	13	68	7	16	17	220	473
2387_tnpA_JN106170.1	7	109	297	143	46	165	17	90	273	107	216	108	410	224	125	37	181	200
1803_int3_FR775240.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2402_int2_ADFW01000001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1592_int3_CP003859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2289_tnpA_EU402605.1	13	1	0	0	2	0	0	0	6	0	0	0	0	0	3	0	0	1
2750_tnpA_FIGH01000007.1	4	9	1	12	3	5	0	9	2	0	4	0	1	0	0	0	5	17
